"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,51636.986691,,
"AUT","Austria","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,53894.548959,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,32.123873,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,32.619727,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,33.441411,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,35.194204,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,35.862319,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,37.899051,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,38.482563,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,40.66538,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,42.014987,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,44.098185,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,46.14471,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,49.462841,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,51.346723,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,53.248725,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,54.547832,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,55.955413,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,58.276342,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,61.432751,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,64.158238,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,65.619031,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,68.103581,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,69.866657,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,72.208424,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1976","1976","USD","US Dollar","0","Units",,,15527.317261,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1977","1977","USD","US Dollar","0","Units",,,17136.251625,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1978","1978","USD","US Dollar","0","Units",,,18226.712834,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1979","1979","USD","US Dollar","0","Units",,,20694.954739,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,22772.978869,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,25052.294339,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,27442.679302,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,29447.507781,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,30566.740273,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,32255.598878,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,33634.69662,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,34799.912487,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,37080.997741,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,39523.25035,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,41932.620917,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,44295.639369,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,46046.403808,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,47643.400363,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,49839.827204,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,52426.160329,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,54213.986204,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,55847.156669,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,58070.43713,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,59316.276225,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,62685.030373,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,63188.368429,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,66691.223302,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,68568.458676,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,72056.433592,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,74385.272561,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,78942.693663,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,81435.902814,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,84079.737352,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,83949.113116,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,85723.693051,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,89629.014524,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,93132.051147,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,96301.51513,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,97903.593676,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,100588.9886,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,103961.58629,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,107373.92625,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1970","1970","USD","US Dollar","0","Units",,,3890.888236,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1971","1971","USD","US Dollar","0","Units",,,4226.204326,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1972","1972","USD","US Dollar","0","Units",,,4623.402058,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1973","1973","USD","US Dollar","0","Units",,,5159.918028,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1974","1974","USD","US Dollar","0","Units",,,5842.441747,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1975","1975","USD","US Dollar","0","Units",,,6281.53155,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1976","1976","USD","US Dollar","0","Units",,,6990.430469,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1977","1977","USD","US Dollar","0","Units",,,7462.892908,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1978","1978","USD","US Dollar","0","Units",,,8208.1417,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1979","1979","USD","US Dollar","0","Units",,,9090.764106,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,10319.218927,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,11265.237705,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,12034.838312,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,12547.761589,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,13319.738569,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,13965.106249,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,14503.083294,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,15187.53386,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,16409.380321,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,17580.367093,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,18757.833929,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,19672.654977,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,20345.592565,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,20547.54071,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,21599.28537,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,22531.303867,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,22890.275327,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,23928.08397,,
